COSTCLUSTER_CRD_INDICATOR,COSTCLUSTER_PK,COST_CLUSTER (L0),COST_CLUSTER (L1),COST_CLUSTER (L2),COST_CLUSTER (L3),COST_CLUSTER (L4),COST_CLUSTER (L5)
FPNA,;L0BSC Others;L1BSC Others;L2BSC Others;L3BSC Others;L4Biz BSC Oth Global Biz Rech - Retail;L5Biz BSC Oth Global Biz Rech - Retail;,BSC Others,BSC Others,BSC Others,BSC Others,Biz BSC Oth Global Biz Rech - Retail,Biz BSC Oth Global Biz Rech - Retail
FPNA,;L0BSC Others;L1BSC Others;L2BSC Others;L3BSC Others;L4Biz BSC Oth Global Project Recharge;L5Biz BSC Oth Global Project Recharge;,BSC Others,BSC Others,BSC Others,BSC Others,Biz BSC Oth Global Project Recharge,Biz BSC Oth Global Project Recharge
FPNA,;L0BSC Others;L1BSC Others;L2BSC Others;L3BSC Others;L4Biz GSF Oth General Management-Shared;L5Biz GSF Oth General Management-Shared;,BSC Others,BSC Others,BSC Others,BSC Others,Biz GSF Oth General Management-Shared,Biz GSF Oth General Management-Shared
FPNA,;L0BSC Others;L1BSC Others;L2OB;L3OB;L4Biz BSC Oth Others;L5Biz BSC Oth Others;,BSC Others,BSC Others,OB,OB,Biz BSC Oth Others,Biz BSC Oth Others
FPNA,;L0BSC Projects;L1BSC Projects;L2BSC Projects;L3BSC Projects;L4Biz BSC Grp Proj Mandatory C&I;L5Biz BSC Grp Proj Mandatory C&I;,BSC Projects,BSC Projects,BSC Projects,BSC Projects,Biz BSC Grp Proj Mandatory C&I,Biz BSC Grp Proj Mandatory C&I
FPNA,;L0BSC Projects;L1BSC Projects;L2BSC Projects;L3BSC Projects;L4Biz BSC Grp Proj Retail;L5Biz BSC Grp Proj Retail;,BSC Projects,BSC Projects,BSC Projects,BSC Projects,Biz BSC Grp Proj Retail,Biz BSC Grp Proj Retail
FPNA,;L0Bank Levy;L1Bank Levy;L2Bank Levy;L3Bank Levy;L4Biz COI Bank Levy;L5Biz COI Bank Levy;,Bank Levy,Bank Levy,Bank Levy,Bank Levy,Biz COI Bank Levy,Biz COI Bank Levy
FPNA,;L0CEO & Others;L1CEO & Others;L2CEO & Others;L3CEO & Others;L4Cntry GSF CEO Others;L5Cntry GSF CEO Others;,CEO & Others,CEO & Others,CEO & Others,CEO & Others,Cntry GSF CEO Others,Cntry GSF CEO Others
FPNA,;L0CEO & Others;L1CEO & Others;L2CEO & Others;L3CEO & Others;L4Cntry GSF CEO;L5Cntry GSF CEO;,CEO & Others,CEO & Others,CEO & Others,CEO & Others,Cntry GSF CEO,Cntry GSF CEO
FPNA,;L0CIB;L1Banking;L2GCM ex FRisk;L3Banking Others;L4Banking Others;L5SPC Global Banking Oth Global Biz Recharge Global Credit;,CIB,Banking,GCM ex FRisk,Banking Others,Banking Others,SPC Global Banking Oth Global Biz Recharge Global Credit
FPNA,;L0CIB;L1Banking;L2GCM ex FRisk;L3Capital Markets;L4Capital Markets;L5SPC Global Banking CM Regional Country;,CIB,Banking,GCM ex FRisk,Capital Markets,Capital Markets,SPC Global Banking CM Regional Country
FPNA,;L0CIB;L1Banking;L2GCM ex FRisk;L3Capital Markets;L4Capital Markets;L5SPC Global Banking CM Regional;,CIB,Banking,GCM ex FRisk,Capital Markets,Capital Markets,SPC Global Banking CM Regional
FPNA,;L0CIB;L1Banking;L2GCM ex FRisk;L3Capital Markets;L4Capital Markets;L5SPC Global Banking CM Syndicate Bonds;,CIB,Banking,GCM ex FRisk,Capital Markets,Capital Markets,SPC Global Banking CM Syndicate Bonds
FPNA,;L0CIB;L1Banking;L2GCM ex FRisk;L3Capital Markets;L4Capital Markets;L5SPC Global Banking CM Syndicate MTN;,CIB,Banking,GCM ex FRisk,Capital Markets,Capital Markets,SPC Global Banking CM Syndicate MTN
FPNA,;L0CIB;L1Banking;L2GCM ex FRisk;L3Capital Markets;L4Capital Markets;L5SPC Global Banking DCM CM Solutions;,CIB,Banking,GCM ex FRisk,Capital Markets,Capital Markets,SPC Global Banking DCM CM Solutions
FPNA,;L0CIB;L1Banking;L2GCM ex FRisk;L3Capital Markets;L4Capital Markets;L5SPC Global Banking DCM FIG;,CIB,Banking,GCM ex FRisk,Capital Markets,Capital Markets,SPC Global Banking DCM FIG
FPNA,;L0CIB;L1Banking;L2GCM ex FRisk;L3Capital Markets;L4Capital Markets;L5SPC Global Banking DCM High Yield;,CIB,Banking,GCM ex FRisk,Capital Markets,Capital Markets,SPC Global Banking DCM High Yield
FPNA,;L0CIB;L1Banking;L2GCM ex FRisk;L3Capital Markets;L4Capital Markets;L5SPC Global Banking DCM Ratings;,CIB,Banking,GCM ex FRisk,Capital Markets,Capital Markets,SPC Global Banking DCM Ratings
FPNA,;L0CIB;L1Banking;L2GCM ex FRisk;L3Capital Markets;L4Capital Markets;L5SPC Global Banking DCM Supras & Sovereigns;,CIB,Banking,GCM ex FRisk,Capital Markets,Capital Markets,SPC Global Banking DCM Supras & Sovereigns
FPNA,;L0CIB;L1Banking;L2GCM ex FRisk;L3Capital Markets;L4Capital Markets;L5SPC Global Banking DCM;,CIB,Banking,GCM ex FRisk,Capital Markets,Capital Markets,SPC Global Banking DCM
FPNA,;L0CIB;L1Banking;L2GCM ex FRisk;L3Financing Solutions;L4Financing Solutions;L5SPC Global Banking Financing Solutions_;,CIB,Banking,GCM ex FRisk,Financing Solutions,Financing Solutions,SPC Global Banking Financing Solutions_
FPNA,;L0CIB;L1Banking;L2GCM ex FRisk;L3Financing Solutions;L4Financing Solutions;L5SPC Global Banking Saturn Desk;,CIB,Banking,GCM ex FRisk,Financing Solutions,Financing Solutions,SPC Global Banking Saturn Desk
FPNA,;L0CIB;L1Banking;L2GCM ex FRisk;L3Infrastructure Development & Finance Grp;L4Infrastructure Development & Finance Grp;L5SPC Global Banking Development & Agency Finance;,CIB,Banking,GCM ex FRisk,Infrastructure Development & Finance Grp,Infrastructure Development & Finance Grp,SPC Global Banking Development & Agency Finance
FPNA,;L0CIB;L1Banking;L2GCM ex FRisk;L3Infrastructure Development & Finance Grp;L4Infrastructure Development & Finance Grp;L5SPC Global Banking Project Finance;,CIB,Banking,GCM ex FRisk,Infrastructure Development & Finance Grp,Infrastructure Development & Finance Grp,SPC Global Banking Project Finance
FPNA,;L0CIB;L1Banking;L2GCM ex FRisk;L3Leveraged & Acquisition Finance;L4Leveraged & Acquisition Finance;L5SPC Global Banking Finco Desk;,CIB,Banking,GCM ex FRisk,Leveraged & Acquisition Finance,Leveraged & Acquisition Finance,SPC Global Banking Finco Desk
FPNA,;L0CIB;L1Banking;L2GCM ex FRisk;L3Leveraged & Acquisition Finance;L4Leveraged & Acquisition Finance;L5SPC Global Banking Lev & Acqusition;,CIB,Banking,GCM ex FRisk,Leveraged & Acquisition Finance,Leveraged & Acquisition Finance,SPC Global Banking Lev & Acqusition
FPNA,;L0CIB;L1Banking;L2GCM ex FRisk;L3SPC CF Group Projects;L4SPC CF Group Projects;L5SPC Global Banking Projects;,CIB,Banking,GCM ex FRisk,SPC CF Group Projects,SPC CF Group Projects,SPC Global Banking Projects
FPNA,;L0CIB;L1Banking;L2GCM ex FRisk;L3SPC FM CRE;L4SPC FM CRE;L5SPC Global Banking CRE;,CIB,Banking,GCM ex FRisk,SPC FM CRE,SPC FM CRE,SPC Global Banking CRE
FPNA,;L0CIB;L1Banking;L2GCM ex FRisk;L3SPC FM Fund Finance;L4SPC FM Fund Finance;L5SPC Global Banking Fund Finance;,CIB,Banking,GCM ex FRisk,SPC FM Fund Finance,SPC FM Fund Finance,SPC Global Banking Fund Finance
FPNA,;L0CIB;L1Banking;L2GCM ex FRisk;L3SPC Global Banking Equity Cap Mkts;L4SPC Global Banking Equity Cap Mkts;L5SPC Global Banking Equity Cap Mkts;,CIB,Banking,GCM ex FRisk,SPC Global Banking Equity Cap Mkts,SPC Global Banking Equity Cap Mkts,SPC Global Banking Equity Cap Mkts
FPNA,;L0CIB;L1Banking;L2GCM ex FRisk;L3SPC Global Banking Head;L4SPC Global Banking Head;L5SPC Global Banking Head;,CIB,Banking,GCM ex FRisk,SPC Global Banking Head,SPC Global Banking Head,SPC Global Banking Head
FPNA,;L0CIB;L1Banking;L2GCM ex FRisk;L3Transportation Finance;L4Transportation Finance;L5SPC CF Aviation Finance;,CIB,Banking,GCM ex FRisk,Transportation Finance,Transportation Finance,SPC CF Aviation Finance
FPNA,;L0CIB;L1Banking;L2GCM ex FRisk;L3Transportation Finance;L4Transportation Finance;L5SPC Global Banking Principal Struct Fin;,CIB,Banking,GCM ex FRisk,Transportation Finance,Transportation Finance,SPC Global Banking Principal Struct Fin
FPNA,;L0CIB;L1Banking;L2GCM ex FRisk;L3Transportation Finance;L4Transportation Finance;L5SPC Global Banking Shipping Debt;,CIB,Banking,GCM ex FRisk,Transportation Finance,Transportation Finance,SPC Global Banking Shipping Debt
FPNA,;L0CIB;L1Banking;L2M&A;L3M&A;L4M&A;L5SPC M&A Advisory;,CIB,Banking,M&A,M&A,M&A,SPC M&A Advisory
FPNA,;L0CIB;L1Banking;L2M&A;L3M&A;L4M&A;L5SPC M&A CRE;,CIB,Banking,M&A,M&A,M&A,SPC M&A CRE
FPNA,;L0CIB;L1Banking;L2M&A;L3M&A;L4M&A;L5SPC M&A Clean Technology;,CIB,Banking,M&A,M&A,M&A,SPC M&A Clean Technology
FPNA,;L0CIB;L1Banking;L2M&A;L3M&A;L4M&A;L5SPC M&A Commodity Traders;,CIB,Banking,M&A,M&A,M&A,SPC M&A Commodity Traders
FPNA,;L0CIB;L1Banking;L2M&A;L3M&A;L4M&A;L5SPC M&A GIG Management;,CIB,Banking,M&A,M&A,M&A,SPC M&A GIG Management
FPNA,;L0CIB;L1Banking;L2M&A;L3M&A;L4M&A;L5SPC M&A GIG Pool;,CIB,Banking,M&A,M&A,M&A,SPC M&A GIG Pool
FPNA,;L0CIB;L1Banking;L2M&A;L3M&A;L4M&A;L5SPC M&A Metals and Mining;,CIB,Banking,M&A,M&A,M&A,SPC M&A Metals and Mining
FPNA,;L0CIB;L1Banking;L2M&A;L3M&A;L4M&A;L5SPC M&A Oil and Gas and Chemicals;,CIB,Banking,M&A,M&A,M&A,SPC M&A Oil and Gas and Chemicals
FPNA,;L0CIB;L1Banking;L2M&A;L3M&A;L4M&A;L5SPC M&A Power Utilities & Infrastructure (PUI);,CIB,Banking,M&A,M&A,M&A,SPC M&A Power Utilities & Infrastructure (PUI)
FPNA,;L0CIB;L1Banking;L2M&A;L3M&A;L4M&A;L5SPC M&A Real Assets;,CIB,Banking,M&A,M&A,M&A,SPC M&A Real Assets
FPNA,;L0CIB;L1Banking;L2M&A;L3M&A;L4M&A;L5SPC M&A Technology;,CIB,Banking,M&A,M&A,M&A,SPC M&A Technology
FPNA,;L0CIB;L1Banking;L2S&FR;L3Syndicate & Frisk;L4Syndicate & Frisk;L5SPC SFR LS Credit Insurance;,CIB,Banking,S&FR,Syndicate & Frisk,Syndicate & Frisk,SPC SFR LS Credit Insurance
FPNA,;L0CIB;L1Banking;L2S&FR;L3Syndicate & Frisk;L4Syndicate & Frisk;L5SPC SFR LS Syndicate & Distribution;,CIB,Banking,S&FR,Syndicate & Frisk,Syndicate & Frisk,SPC SFR LS Syndicate & Distribution
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC CC CDD BAU;,CIB,CIB,CIB,CIB,CIB,SPC CC CDD BAU
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC CC CDD Remediation;,CIB,CIB,CIB,CIB,CIB,SPC CC CDD Remediation
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC CC Commercial COO - Recharge;,CIB,CIB,CIB,CIB,CIB,SPC CC Commercial COO - Recharge
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC CC High Value SB;,CIB,CIB,CIB,CIB,CIB,SPC CC High Value SB
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC CC Medium Enterprise;,CIB,CIB,CIB,CIB,CIB,SPC CC Medium Enterprise
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC CC Middle Market;,CIB,CIB,CIB,CIB,CIB,SPC CC Middle Market
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC CCIB CC CM / Origination Advisory Support;,CIB,CIB,CIB,CIB,CIB,SPC CCIB CC CM / Origination Advisory Support
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC CCIB CC Head/Country Management;,CIB,CIB,CIB,CIB,CIB,SPC CCIB CC Head/Country Management
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC CCIB CC Strategic Investors Grp;,CIB,CIB,CIB,CIB,CIB,SPC CCIB CC Strategic Investors Grp
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC CCIB DCDA Channels & Enablers;,CIB,CIB,CIB,CIB,CIB,SPC CCIB DCDA Channels & Enablers
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC CCIB DCDA Client Experience & Commercialization;,CIB,CIB,CIB,CIB,CIB,SPC CCIB DCDA Client Experience & Commercialization
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC CCIB DCDA DSS;,CIB,CIB,CIB,CIB,CIB,SPC CCIB DCDA DSS
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC CCIB DCDA Data;,CIB,CIB,CIB,CIB,CIB,SPC CCIB DCDA Data
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC CCIB DCDA Regional;,CIB,CIB,CIB,CIB,CIB,SPC CCIB DCDA Regional
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC CCIB DCDA Servicing;,CIB,CIB,CIB,CIB,CIB,SPC CCIB DCDA Servicing
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC CCIB ESRM;,CIB,CIB,CIB,CIB,CIB,SPC CCIB ESRM
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC CF Head;,CIB,CIB,CIB,CIB,CIB,SPC CF Head
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC FM Enhance Projects;,CIB,CIB,CIB,CIB,CIB,SPC FM Enhance Projects
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC FM Financing Solutions;,CIB,CIB,CIB,CIB,CIB,SPC FM Financing Solutions
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC FM Head Financial Mkt;,CIB,CIB,CIB,CIB,CIB,SPC FM Head Financial Mkt
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC FM Leveraged & Acquisition Finance;,CIB,CIB,CIB,CIB,CIB,SPC FM Leveraged & Acquisition Finance
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC TB CS Cash Treasury Solution;,CIB,CIB,CIB,CIB,CIB,SPC TB CS Cash Treasury Solution
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC TB Cash - GBS;,CIB,CIB,CIB,CIB,CIB,SPC TB Cash - GBS
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC TB Cash Branch Cost - Retail;,CIB,CIB,CIB,CIB,CIB,SPC TB Cash Branch Cost - Retail
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC TB Cash Client Mgmt;,CIB,CIB,CIB,CIB,CIB,SPC TB Cash Client Mgmt
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC TB Cash Implementation;,CIB,CIB,CIB,CIB,CIB,SPC TB Cash Implementation
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC TB Cash Operations;,CIB,CIB,CIB,CIB,CIB,SPC TB Cash Operations
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC TB Cash Product Account Services;,CIB,CIB,CIB,CIB,CIB,SPC TB Cash Product Account Services
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC TB Cash Product C&P CIB;,CIB,CIB,CIB,CIB,CIB,SPC TB Cash Product C&P CIB
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC TB Cash Product Liquidity Mgmt;,CIB,CIB,CIB,CIB,CIB,SPC TB Cash Product Liquidity Mgmt
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC TB Cash Projects - Recharges;,CIB,CIB,CIB,CIB,CIB,SPC TB Cash Projects - Recharges
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC TB Cash Sales Corporates;,CIB,CIB,CIB,CIB,CIB,SPC TB Cash Sales Corporates
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC TB Cash Sales FI Banks;,CIB,CIB,CIB,CIB,CIB,SPC TB Cash Sales FI Banks
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC TB Cash Sales FI Investors;,CIB,CIB,CIB,CIB,CIB,SPC TB Cash Sales FI Investors
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC TB CoB - GBS;,CIB,CIB,CIB,CIB,CIB,SPC TB CoB - GBS
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC TB CoB Business Mgmt;,CIB,CIB,CIB,CIB,CIB,SPC TB CoB Business Mgmt
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC TB CoB Client Management;,CIB,CIB,CIB,CIB,CIB,SPC TB CoB Client Management
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC TB CoB Product;,CIB,CIB,CIB,CIB,CIB,SPC TB CoB Product
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC TB CoB Sales FI;,CIB,CIB,CIB,CIB,CIB,SPC TB CoB Sales FI
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC TB Collateral & Content - Front Office;,CIB,CIB,CIB,CIB,CIB,SPC TB Collateral & Content - Front Office
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC TB Implementation - GBS;,CIB,CIB,CIB,CIB,CIB,SPC TB Implementation - GBS
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC TB Product Open Account;,CIB,CIB,CIB,CIB,CIB,SPC TB Product Open Account
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC TB Trade - GBS;,CIB,CIB,CIB,CIB,CIB,SPC TB Trade - GBS
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC TB Trade Client Mgmt;,CIB,CIB,CIB,CIB,CIB,SPC TB Trade Client Mgmt
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC TB Trade Implementation;,CIB,CIB,CIB,CIB,CIB,SPC TB Trade Implementation
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC TB Trade Operations;,CIB,CIB,CIB,CIB,CIB,SPC TB Trade Operations
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC TB Trade Projects - Recharges;,CIB,CIB,CIB,CIB,CIB,SPC TB Trade Projects - Recharges
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC TB Trade Sales_;,CIB,CIB,CIB,CIB,CIB,SPC TB Trade Sales_
FPNA,;L0CIB;L1CIB;L2CIB;L3CIB;L4CIB;L5SPC TB Trade Solution Structuring;,CIB,CIB,CIB,CIB,CIB,SPC TB Trade Solution Structuring
FPNA,;L0CIB;L1CPM;L2CFD;L3CFD;L4CFD;L5SPC CIB CFD Markets;,CIB,CPM,CFD,CFD,CFD,SPC CIB CFD Markets
FPNA,;L0CIB;L1CPM;L2CPM;L3CPM;L4CPM;L5SPC CIB Mgt Credit & Portfolio Mgt_1;,CIB,CPM,CPM,CPM,CPM,SPC CIB Mgt Credit & Portfolio Mgt_1
FPNA,;L0CIB;L1CPM;L2CPM;L3CPM;L4CPM;L5SPC CIB Modelling;,CIB,CPM,CPM,CPM,CPM,SPC CIB Modelling
FPNA,;L0CIB;L1CPM;L2Liabilities;L3LBSM;L4LBSM;L5SPC TB Liquidity & BSM Front Office;,CIB,CPM,Liabilities,LBSM,LBSM,SPC TB Liquidity & BSM Front Office
FPNA,;L0CIB;L1CPM;L2Liabilities;L3Liabilities Others;L4Liabilities Others;L5SPC CIB Liabilities;,CIB,CPM,Liabilities,Liabilities Others,Liabilities Others,SPC CIB Liabilities
FPNA,;L0CIB;L1CPM;L2SAG;L3SAG;L4SAG;L5SPC CIB Mgt CPM Stressed Asset Group;,CIB,CPM,SAG,SAG,SAG,SPC CIB Mgt CPM Stressed Asset Group
FPNA,;L0CIB;L1Client Coverage;L2Corporate;L3Corporate CA;L4Corporate CA;L5SPC CIB Corporate CA;,CIB,Client Coverage,Corporate,Corporate CA,Corporate CA,SPC CIB Corporate CA
FPNA,;L0CIB;L1Client Coverage;L2Corporate;L3Corporate GS;L4Corporate GS;L5SPC CIB Corporate Global Subsidiaries;,CIB,Client Coverage,Corporate,Corporate GS,Corporate GS,SPC CIB Corporate Global Subsidiaries
FPNA,;L0CIB;L1Client Coverage;L2Corporate;L3Corporate IG;L4Corporate IG;L5SPC CIB Corporate IG;,CIB,Client Coverage,Corporate,Corporate IG,Corporate IG,SPC CIB Corporate IG
FPNA,;L0CIB;L1Client Coverage;L2Corporate;L3Corporate Projects;L4Corporate Projects;L5SPC CIB Corporate Coverage Projects;,CIB,Client Coverage,Corporate,Corporate Projects,Corporate Projects,SPC CIB Corporate Coverage Projects
FPNA,;L0CIB;L1Client Coverage;L2Corporate;L3Corporate Sustainable Finance;L4Corporate Sustainable Finance;L5SPC CIB Corporate Sustainable Finance;,CIB,Client Coverage,Corporate,Corporate Sustainable Finance,Corporate Sustainable Finance,SPC CIB Corporate Sustainable Finance
FPNA,;L0CIB;L1Client Coverage;L2Corporate;L3Coverage Management;L4Coverage Management;L5SPC CIB Corporate Coverage Management;,CIB,Client Coverage,Corporate,Coverage Management,Coverage Management,SPC CIB Corporate Coverage Management
FPNA,;L0CIB;L1Client Coverage;L2Corporate;L3International Corporates;L4International Corporates;L5SPC CIB International Corporates;,CIB,Client Coverage,Corporate,International Corporates,International Corporates,SPC CIB International Corporates
FPNA,;L0CIB;L1Client Coverage;L2Corporate;L3Local Corporates & Middle Markets;L4Local Corporates & Middle Markets;L5SPC CIB Local Corporates & Middle Markets;,CIB,Client Coverage,Corporate,Local Corporates & Middle Markets,Local Corporates & Middle Markets,SPC CIB Local Corporates & Middle Markets
FPNA,;L0CIB;L1Client Coverage;L2FI;L3FI BBD;L4FI BBD;L5SPC CIB FI BBD;,CIB,Client Coverage,FI,FI BBD,FI BBD,SPC CIB FI BBD
FPNA,;L0CIB;L1Client Coverage;L2FI;L3FI CA;L4FI CA;L5SPC CIB FI CA;,CIB,Client Coverage,FI,FI CA,FI CA,SPC CIB FI CA
FPNA,;L0CIB;L1Client Coverage;L2FI;L3FI IG;L4FI IG;L5SPC CIB FI IG;,CIB,Client Coverage,FI,FI IG,FI IG,SPC CIB FI IG
FPNA,;L0CIB;L1Client Coverage;L2FI;L3FI Investors;L4FI Investors;L5SPC CIB FI Investors;,CIB,Client Coverage,FI,FI Investors,FI Investors,SPC CIB FI Investors
FPNA,;L0CIB;L1Client Coverage;L2FI;L3FI Mgmt;L4FI Mgmt;L5SPC CIB FI Mgmt;,CIB,Client Coverage,FI,FI Mgmt,FI Mgmt,SPC CIB FI Mgmt
FPNA,;L0CIB;L1Client Coverage;L2FI;L3FI Public Sector;L4FI Public Sector;L5SPC CIB FI Public Sector;,CIB,Client Coverage,FI,FI Public Sector,FI Public Sector,SPC CIB FI Public Sector
FPNA,;L0CIB;L1Client Coverage;L2SAS;L3CSRA;L4CSRA;L5SPC CIB CSRA;,CIB,Client Coverage,SAS,CSRA,CSRA,SPC CIB CSRA
FPNA,;L0CIB;L1Client Coverage;L2SAS;L3ESG Advisory;L4ESG Advisory;L5SPC CIB ESG Advisory;,CIB,Client Coverage,SAS,ESG Advisory,ESG Advisory,SPC CIB ESG Advisory
FPNA,;L0CIB;L1Client Coverage;L2SAS;L3ISB;L4ISB;L5SPC CIB Islamic Saadiq Banking;,CIB,Client Coverage,SAS,ISB,ISB,SPC CIB Islamic Saadiq Banking
FPNA,;L0CIB;L1Client Coverage;L2SAS;L3RMBI;L4RMBI;L5SPC CIB RMBI;,CIB,Client Coverage,SAS,RMBI,RMBI,SPC CIB RMBI
FPNA,;L0CIB;L1Client Coverage;L2SAS;L3SAS Mgmt;L4SAS Mgmt;L5SPC CIB SAS Mgmt;,CIB,Client Coverage,SAS,SAS Mgmt,SAS Mgmt,SPC CIB SAS Mgmt
FPNA,;L0CIB;L1Client Coverage;L2SAS;L3Transition Finance;L4Transition Finance;L5SPC CIB Transition Finance;,CIB,Client Coverage,SAS,Transition Finance,Transition Finance,SPC CIB Transition Finance
FPNA,;L0CIB;L1Management;L2CA Hub;L3CA;L4CA;L5SPC CIB CA;,CIB,Management,CA Hub,CA,CA,SPC CIB CA
FPNA,;L0CIB;L1Management;L2CA Hub;L3CRA;L4CRA;L5SPC CIB CRA;,CIB,Management,CA Hub,CRA,CRA,SPC CIB CRA
FPNA,;L0CIB;L1Management;L2CoS;L3CoS;L4CoS;L5SPC CIB CoS;,CIB,Management,CoS,CoS,CoS,SPC CIB CoS
FPNA,;L0CIB;L1Management;L2Conduct;L3Conduct;L4Conduct;L5SPC CIB Mgt Conduct;,CIB,Management,Conduct,Conduct,Conduct,SPC CIB Mgt Conduct
FPNA,;L0CIB;L1Management;L2Geo CEO;L3CEO EA;L4CEO EA;L5SPC CIB CEO EA;,CIB,Management,Geo CEO,CEO EA,CEO EA,SPC CIB CEO EA
FPNA,;L0CIB;L1Management;L2Geo CEO;L3Geo CEO Others;L4Geo CEO Others;L5SPC CIB Geo CEO Other Costs;,CIB,Management,Geo CEO,Geo CEO Others,Geo CEO Others,SPC CIB Geo CEO Other Costs
FPNA,;L0CIB;L1Management;L2Geo CEO;L3Geo CEO Others;L4Geo CEO Others;L5SPC CIB Geo CIB CEO;,CIB,Management,Geo CEO,Geo CEO Others,Geo CEO Others,SPC CIB Geo CIB CEO
FPNA,;L0CIB;L1Management;L2Geo CEO;L3Mgmt CEO;L4Mgmt CEO;L5SPC CIB Mgt CEO;,CIB,Management,Geo CEO,Mgmt CEO,Mgmt CEO,SPC CIB Mgt CEO
FPNA,;L0CIB;L1Management;L2Mgmt - Others;L3SPC CIB Central COO - Recharge;L4SPC CIB Central COO - Recharge;L5SPC CIB Central COO - Recharge;,CIB,Management,Mgmt - Others,SPC CIB Central COO - Recharge,SPC CIB Central COO - Recharge,SPC CIB Central COO - Recharge
FPNA,;L0CIB;L1Management;L2Platform & Partnership ;L3Digital Assets COE;L4Digital Assets COE;L5SPC CIB Digital Assets COE;,CIB,Management,Platform & Partnership ,Digital Assets COE,Digital Assets COE,SPC CIB Digital Assets COE
