,,Mandatory,Mandatory,Mandatory,Mandatory,``,Mandatory,Mandatory,Mandatory,Mandatory,,
,TREASURY_CAPITAL,BCRS,"SCBI_DATACTRL.""STG_BASELMI_FACT_MAIN""",TRADE_ID,STG_BCRS,BSI_REM_FACT,TRADE_ID,,NVARCHAR,,,
,TREASURY_CAPITAL,BCRS,"SCBI_DATACTRL.""STG_BASELMI_FACT_MAIN""",TRADING_BOOK_TYPE,STG_BCRS,BSI_REM_FACT,TRADING_BOOK_TYPE,,NVARCHAR,,,
,TREASURY_CAPITAL,BCRS,"SCBI_DATACTRL.""STG_BASELMI_FACT_MAIN""",TRANCHE_COLLATERAL_TYPE,STG_BCRS,BSI_REM_FACT,TRANCHE_COLLATERAL_TYPE,,NVARCHAR,,,
,TREASURY_CAPITAL,BCRS,"SCBI_DATACTRL.""STG_BASELMI_FACT_MAIN""",TRANCHE_GUARANTEE_TYPE,STG_BCRS,BSI_REM_FACT,TRANCHE_GUARANTEE_TYPE,,NVARCHAR,,,
,TREASURY_CAPITAL,BCRS,"SCBI_DATACTRL.""STG_BASELMI_FACT_MAIN""",UNCOMMITED,STG_BCRS,BSI_REM_FACT,UNCOMMITED,,NVARCHAR,,,
,TREASURY_CAPITAL,BCRS,"SCBI_DATACTRL.""STG_BASELMI_FACT_MAIN""",UNCONDITIONNALY_CANCELABLE,STG_BCRS,BSI_REM_FACT,UNCONDITIONNALY_CANCELABLE,,NVARCHAR,,,
,TREASURY_CAPITAL,BCRS,"SCBI_DATACTRL.""STG_BASELMI_FACT_MAIN""",WS,STG_BCRS,BSI_REM_FACT,WS,,DECIMAL,,,
,TREASURY_CAPITAL,BCRS,"SCBI_DATACTRL.""STG_BASELMI_MKT_FX_INPUT""",BOOKING_COMPANY_CODE,STG_BCRS,BSI_REM_MKT_FX,BOOKING_COMPANY_CODE,,NVARCHAR,,,
,TREASURY_CAPITAL,BCRS,"SCBI_DATACTRL.""STG_BASELMI_MKT_FX_INPUT""",CCY_CODE,STG_BCRS,BSI_REM_MKT_FX,CCY_CODE,,NVARCHAR,,,
,TREASURY_CAPITAL,BCRS,"SCBI_DATACTRL.""STG_BASELMI_MKT_FX_INPUT""",FX_INPUT_SET,STG_BCRS,BSI_REM_MKT_FX,FX_INPUT_SET,,NVARCHAR,,,
,TREASURY_CAPITAL,BCRS,"SCBI_DATACTRL.""STG_BASELMI_MKT_FX_INPUT""",IMPORT_SOURCE,STG_BCRS,BSI_REM_MKT_FX,IMPORT_SOURCE,,NVARCHAR,,,
,TREASURY_CAPITAL,BCRS,"SCBI_DATACTRL.""STG_BASELMI_MKT_FX_INPUT""",PARTITION_KEY,STG_BCRS,BSI_REM_MKT_FX,PARTITION_KEY,,NVARCHAR,,,
,TREASURY_CAPITAL,BCRS,"SCBI_DATACTRL.""STG_BASELMI_MKT_FX_INPUT""",RATE,STG_BCRS,BSI_REM_MKT_FX,RATE,,DECIMAL,,,
,TREASURY_CAPITAL,BCRS,"SCBI_DATACTRL.""STG_BASELMI_MKT_FX_INPUT""",VALUE_DATE,STG_BCRS,BSI_REM_MKT_FX,VALUE_DATE,,TIMESTAMP,,,
,TREASURY_CAPITAL,BCRS,"SCBI_DATACTRL.""SCB_MLP_REPORTINGDATE""",CAL_DATE,STG_BCRS,BSI_REM_SCB_MLP,CAL_DATE,,NVARCHAR,,,
,TREASURY_CAPITAL,BCRS,"SCBI_DATACTRL.""SCB_MLP_REPORTINGDATE""",DND_DATE,STG_BCRS,BSI_REM_SCB_MLP,DND_DATE,,NVARCHAR,,,
,TREASURY_CAPITAL,BCRS,"SCBI_DATACTRL.""SCB_MLP_REPORTINGDATE""",DPRA_DATE,STG_BCRS,BSI_REM_SCB_MLP,DPRA_DATE,,NVARCHAR,,,
,TREASURY_CAPITAL,BCRS,"SCBI_DATACTRL.""SCB_MLP_REPORTINGDATE""",REPORTING_DATE,STG_BCRS,BSI_REM_SCB_MLP,REPORTING_DATE,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_CONTROL_TABLE,AS_OF_DATE,,TIMESTAMP,,,
,,,,,STG_BCRS,BSI_STG_CONTROL_TABLE,CONTEXT,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_CONTROL_TABLE,PROCESSED_FLAG,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_CONTROL_TABLE,REPORTING_DATE,,DATE,,,
,,,,,STG_BCRS,BSI_STG_CONTROL_TABLE,RUN_DATE,,TIMESTAMP,,,
,,,,,STG_BCRS,BSI_STG_CONTROL_TABLE,STATUS,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_DIM_COUNTRY_GEOLOCATION,ALPHA_CODE_2,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_DIM_COUNTRY_GEOLOCATION,ALPHA_CODE_3,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_DIM_COUNTRY_GEOLOCATION,COUNTRY,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_DIM_COUNTRY_GEOLOCATION,FLAG,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_DIM_COUNTRY_GEOLOCATION,LATITUDE,,DECIMAL,,,
,,,,,STG_BCRS,BSI_STG_DIM_COUNTRY_GEOLOCATION,LONGITUDE,,DECIMAL,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,ACCRUED_INTEREST,,DECIMAL,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,ADD_ON,,DECIMAL,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,AS_OF_DATE,,DATE,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,ASSET_CLASS_CATEGORY_NEW,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,ASSET_CLASS_NEW,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,ASSET_CLASS_ORIGINAL,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,BIS_ENTITY_TYPE_NEW,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,BIS_ENTITY_TYPE_ORIGINAL,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,BIS_PAST_DUE,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,BIS_PRODUCT,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,BIS_PRODUCT_CATEGORY,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,BOOKING_COMPANY,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,BOOKING_COMPANY_NAME,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,BS_TYPE,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,CCF_NON_RETAIL,,DECIMAL,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,CCP_IDENTIFIER,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,CCR_TYPE,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,COLLATERAL_ATTRIBUTE_8,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,COLLATERAL_ATTRIBUTE_9,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,COLLATERAL_BIS_PRODUCT,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,COLLATERAL_CONTRACT_TYPE,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,COLLATERAL_PRODUCT_CATEGORY,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,COLLATERAL_REFERENCE,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,CONTRACT_DESCRIPTION,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,CONTRACT_TYPE,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,COUNTERPARTY_BEFORE_CRM_SCORECARD,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,COUNTERPARTY_ID,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,COUNTERPARTY_ID_BEFORE_CRM,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,COUNTERPARTY_NAME,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,COUNTERPARTY_NAME_BEFORE_CRM,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,COUNTERPARTY_SCORECARD,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,COUNTERPARTY_TYPE_NEW,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,COUNTERPARTY_TYPE_ORIGINAL,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DATA_CONTEXT,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DATA_KEY,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DATA_SOURCE,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DEALBOOK,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DELIMIT,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DIVISION_CODE,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DUMMY_10,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DUMMY_11,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DUMMY_12,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DUMMY_13,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DUMMY_14,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DUMMY_15,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DUMMY_16,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DUMMY_17,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DUMMY_18,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DUMMY_19,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DUMMY_20,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DUMMY_21,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DUMMY_22,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DUMMY_23,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DUMMY_24,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DUMMY_25,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DUMMY_26,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DUMMY_27,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DUMMY_28,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DUMMY_29,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DUMMY_3,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DUMMY_30,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DUMMY_4,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DUMMY_5,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DUMMY_6,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DUMMY_7,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DUMMY_8,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,DUMMY_9,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,EAD,,DECIMAL,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,EAD_BEFORE_CCF,,DECIMAL,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,EAD_PRO,,DECIMAL,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,ENV,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,EXPECTED_LOSS,,DECIMAL,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,EXPOSURE_ATTRIBUTE_6,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,EXPOSURE_CLASS_L1,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,EXPOSURE_METHOD,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,EXPOSURE_TYPE,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,FACILITY_REFERENCE,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,FAIR_VALUE,,DECIMAL,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,FINAL_RISK_WEIGHT,,DECIMAL,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,GUARANTEE_BIS_PRODUCT,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,GUARANTEE_CONTRACT_TYPE,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,GUARANTEE_REFERENCE,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,IMPORT_SOURCE,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,INDUSTRY,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,INTER_COMPANY,,NCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,INTRAGROUP,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,IRB_INTERNAL_RATING,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,IRB_LOSS_GIVEN_DEFAULT_LGD,,DECIMAL,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,IRB_PROBABILITY_OF_DEFAULT_PD,,DECIMAL,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,IS_ELIGIBLE_CVA,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,K_FUNCTION_USED,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,LINE_OF_BUSINESS_L5,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,LOB_KEY,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,LOB_MAPPING_DIMENSION,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,MATURITY_BUCKET,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,METHOD_ORIGINAL,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,NETTING_AGREEMENT_REFERENCE,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,NOTIONAL,,DECIMAL,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,OTC_OFB_CLASSIFICATION,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,OUTSTANDING,,DECIMAL,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,PARTITION_KEY,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,PD_ORIGINAL,,DECIMAL,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,PFE,,DECIMAL,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,POOL_CODE_RETAIL,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,PRODUCT_GL_CRITERIA,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,QUALIFYING_CCP,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,RC,,DECIMAL,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,REPORTING_CATEGORY,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,REPORTING_CLASSIFICATION,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,RISK_TYPE,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,RISK_WEIGHT_METHOD,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,RW_ORIGINAL,,DECIMAL,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,RWA,,DECIMAL,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,SUB_METHOD_NEW,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,SUB_METHOD_ORIGINAL,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,TABLE_NAME,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,TOTAL_ANNUAL_SALE,,DECIMAL,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,TRADE_ID,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,TRADING_BOOK_TYPE,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,TRANCHE_COLLATERAL_TYPE,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,TRANCHE_GUARANTEE_TYPE,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,UNCOMMITED,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,UNCONDITIONNALY_CANCELABLE,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_FACT_MAIN,WS,,INTEGER,,,
,,,,,STG_BCRS,BSI_STG_MKT_FX_INPUT,BOOKING_COMPANY_CODE,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_MKT_FX_INPUT,CCY_CODE,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_MKT_FX_INPUT,FX_INPUT_SET,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_MKT_FX_INPUT,IMPORT_SOURCE,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_MKT_FX_INPUT,PARTITION_KEY,,NVARCHAR,,,
,,,,,STG_BCRS,BSI_STG_MKT_FX_INPUT,RATE,,DECIMAL,,,
,,,,,STG_BCRS,BSI_STG_MKT_FX_INPUT,VALUE_DATE,,DATE,,,
,,,,,STG_BCRS,BSI_STG_SCB_MLP,REPORTINGDATE,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,ADJUSTMENT_ID,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,ADJUSTMENT_TYPE,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,ALTERNATE_APPROACH_FILTER,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,AMOUNTS_EXEMPTED,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,ASSET_CLASS_NEW,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,ASSET_CLASS_ORIG,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,BIS_ENTITY_TYPE_NEW,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,BIS_ENTITY_TYPE_ORIG,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,BIS_PAST_DUE,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,BIS_PAST_DUE_ORIG,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,BIS_PRODUCT,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,BOOKING_COMPANY,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,BOOKING_COMPANY_DESC,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,BOOKING_COUNTRY_CODE,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,BOOKING_COUNTRY_NAME,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,CLIENT_ID,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,CLIENT_NAME,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,CODE_TYPE,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL_010,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL_030,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL_050,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL_060,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL_070,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL_080,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL_090,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL_100,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL_110,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL_120,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL_130,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL_140,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL_150,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL_160,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL_170,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL_180,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL_200,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL_210,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL_230,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL_250,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL_260,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL_270,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL_280,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL_290,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL_300,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL_310,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL_320,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL_350,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COL020_C28,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COLLATERAL_ATTRIBUTE_8,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COLLATERAL_BIS_PRODUCT,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COMMENTS,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COMMITED_STATUS,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,CONTEXT,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,CONTRACT_DESCRIPTION,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,CONTRACT_TYPE,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,COUNTS,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,CPTY_CATEGORY,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,CPTY_CODE_FINAL,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,CPTY_LEI_CODE,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,CPTY_NACE_CODE,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,CPTY_NAME,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,CPTY_NAME_FINAL,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,CPTY_NEW,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,CPTY_ORIG,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,CPTY_PARENT_LINK_TYPE,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,CPTY_RESIDENCE,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,CPTY_SECTOR,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,EAD,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,EAD_PRE_CCF,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,ELIGIBLE_CAPITAL,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,ENTITY_DESC,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,EXEMPTION_CRITERIA,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,EXPOSURE_CATEGORY,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,EXPOSURE_TYPE,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,FACILITY_STATUS,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,FINAL_REPORTABLE_STATUS,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,FREE_ATTRIBUTE_1,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,FREE_ATTRIBUTE_2,,NVARCHAR,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,GROSS_EXPOSURE,,DECIMAL,,,
,,,,,STG_BCRS,DAILYLE_STG_FACT_GROUP,GROUP_ID,,NVARCHAR,,,
